ID	Zipcode	City	GSID	School Name	Grade Range	School Type	Grade Level	Alternative/Special	School Ratings	Median List Price	Median Sale Price	Median Single Family Home Value	Median 2-Bedroom Home Value	Median 3-Bedroom Home Value	Median 4-Bedroom Home Value	Median Condo Value	Median List Price Per Sq Ft	For Sale Link	Quality Score	Appreciation Score
572	95121	San Jose	5473	Laurelwood Elementary School	K-6	public	Elementary	No	8	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
573	95121	San Jose	5465	Silver Creek High School	9-12	public	High	No	7	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
574	95121	San Jose	14076	Ramblewood Elementary School	K-6	public	Elementary	No	7	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
575	95121	San Jose	5470	Dove Hill Elementary School	K-6	public	Elementary	No	7	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
576	95121	San Jose	5493	Stonegate Elementary School	K-6	public	Elementary	No	7	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
577	95121	San Jose	5495	Windmill Springs Elementary School	K-8	public	Elementary, Middle	No	6	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
578	95121	San Jose	5477	John J. Montgomery Elementary School	K-6	public	Elementary	No	5	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
579	95121	San Jose	5482	O. B. Whaley Elementary School	K-6	public	Elementary	No	5	0	603800	679300	415100	621200	696100	427900	428	http://www.zillow.com/san-jose-ca-95121/	86.422553	9.823818241
580	95124	San Jose	14376	Camden Community Day School	9-12	public	High	No	None	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
581	95124	San Jose	5719	Union Middle School	6-8	public	Middle	No	10	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
582	95124	San Jose	5712	Carlton Elementary School	K-5	public	Elementary	No	10	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
583	95124	San Jose	5717	Noddin Elementary School	K-5	public	Elementary	No	9	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
584	95124	San Jose	5718	Oster Elementary School	K-5	public	Elementary	No	9	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
585	95124	San Jose	5425	Leigh High School	9-12	public	High	No	7	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
586	95124	San Jose	5405	Bagby Elementary School	K-5	public	Elementary	No	7	0	966800	977300	683400	923100	1082700	609300	629	http://www.zillow.com/cambrian-park-ca-95124/	63.516252	20.93434704
587	95135	San Jose	5475	Tom Matsumoto Elementary School	K-6	public	Elementary	No	10	0	743000	1273000	571300	908200	1250200	598900	481	http://www.zillow.com/san-jose-ca-95135/	76.474185	16.45227515
588	95135	San Jose	5469	Chaboya Middle School	7-8	public	Middle	No	9	0	743000	1273000	571300	908200	1250200	598900	481	http://www.zillow.com/san-jose-ca-95135/	76.474185	16.45227515
589	95138	San Jose	5480	Silver Oak Elementary School	K-6	public	Elementary	No	10	0	716000	1240400	548400	710300	1052200	566800	476	http://www.zillow.com/san-jose-ca-95138/	75.982789	21.19720104
590	95138	San Jose	11155	Ledesma (Rita) Elementary School	K-6	public	Elementary	No	8	0	716000	1240400	548400	710300	1052200	566800	476	http://www.zillow.com/san-jose-ca-95138/	75.982789	21.19720104
591	95148	San Jose	13990	Carolyn A. Clark Elementary School	K-6	public	Elementary	No	10	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
592	95148	San Jose	5476	Millbrook Elementary School	K-6	public	Elementary	No	9	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
593	95148	San Jose	5478	Norwood Creek Elementary School	K-6	public	Elementary	No	9	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
594	95148	San Jose	12237	Evergreen Valley High School	9-12	public	High	No	8	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
595	95148	San Jose	5479	Quimby Oak Middle School	7-8	public	Middle	No	7	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
596	95148	San Jose	5472	Holly Oak Elementary School	K-6	public	Elementary	No	7	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
597	95148	San Jose	5468	Cedar Grove Elementary School	K-6	public	Elementary	No	6	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
598	95148	San Jose	5573	Valle Vista Elementary School	K-5	public	Elementary	No	5	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
599	95148	San Jose	5383	Ocala Middle School	6-8	public	Middle	No	3	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
600	95148	San Jose	5569	August Boeger Middle School	6-8	public	Middle	No	2	0	700700	784600	546800	699600	819700	505800	451	http://www.zillow.com/san-jose-ca-95148/	71.755246	13.93478618
601	95206	Stockton	12626	San Joaquin County Special Education School	K-12	public	Elementary, Middle, High	Yes	None	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
602	95206	Stockton	15000	San Joaquin County Rocp School	10-12	public	High	No	None	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
603	95206	Stockton	16937	New Vision High School	9-12	public	High	No	None	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
604	95206	Stockton	13671	San Joaquin County Community School	K-12	public	Elementary, Middle, High	No	None	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
605	95206	Stockton	12447	Weston Ranch High School	9-12	public	High	No	5	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
606	95206	Stockton	6622	Edison High School	9-12	public	High	No	4	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
607	95206	Stockton	11141	San Joaquin Elementary School	K-8	public	Elementary, Middle	No	4	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
608	95206	Stockton	6598	Great Valley Elementary School	K-8	public	Elementary, Middle	No	4	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
609	95206	Stockton	6600	August Knodt Elementary School	K-8	public	Elementary, Middle	No	4	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
610	95206	Stockton	12536	George Y. Komure Elementary School	K-8	public	Elementary, Middle	No	3	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
611	95206	Stockton	17107	John Marshall Elementary School	K-8	public	Elementary, Middle	No	3	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
612	95206	Stockton	17490	Edward C. Merlo Institute Of Environmental Studies	9-12	public	High	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
613	95206	Stockton	12053	Dolores Huerta Elementary School	K-8	public	Elementary, Middle	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
614	95206	Stockton	17032	Alexander Hamilton Elementary School	K-8	public	Elementary, Middle	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
615	95206	Stockton	6633	Hazelton Elementary School	K-8	public	Elementary, Middle	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
616	95206	Stockton	6642	Montezuma Elementary School	K-8	public	Elementary, Middle	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
617	95206	Stockton	6651	Taylor Leadership Academy	K-8	public	Elementary, Middle	No	2	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
618	95206	Stockton	14738	John F. Cruikshank	K-12	public	Elementary, Middle, High	No	1	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
619	95206	Stockton	6641	Monroe Elementary School	K-8	public	Elementary, Middle	No	1	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
620	95206	Stockton	6650	Taft Elementary School	K-8	public	Elementary, Middle	No	1	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
621	95206	Stockton	6654	Van Buren Elementary School	K-8	public	Elementary, Middle	No	1	0	185900	184600	92800	170700	0	0	0	http://www.zillow.com/discovery-bay-ca-95206/	69.980033	1.455591318
622	95207	Stockton	6543	Larsson (Sture) High (Continuation) School	9-12	public	High	No	None	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
623	95207	Stockton	12350	Walton Development Center	K-12	public	Elementary, Middle, High	No	None	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
624	95207	Stockton	6653	Valenzuela Elementary School	K-8	public	Elementary, Middle	No	None	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
625	95207	Stockton	11847	Middle College High School	9-12	public	High	No	8	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
626	95207	Stockton	6545	Lincoln High School	9-12	public	High	No	8	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
627	95207	Stockton	6548	Sierra Middle School	7-8	public	Middle	No	6	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
628	95207	Stockton	6541	Tully C. Knoles School	K-8	public	Elementary, Middle	No	5	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
629	95207	Stockton	6647	Stagg Senior High School	9-12	public	High	No	4	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
630	95207	Stockton	6550	John R. Williams School	K-6	public	Elementary	No	4	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
631	95207	Stockton	6637	Kohl Open Elementary School	K-8	public	Elementary, Middle	No	4	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
632	95207	Stockton	6619	Adams Elementary School	K-8	public	Elementary, Middle	No	3	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
633	95207	Stockton	6644	Pulliam Elementary School	K-8	public	Elementary, Middle	No	3	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
634	95207	Stockton	16904	Maxine Hong Kingston Elementary School	K-8	public	Elementary, Middle	No	1	0	193500	206700	0	195600	239900	75400	130	http://www.zillow.com/lincoln-village-ca-95207/	80.461277	1.419176686
635	95213	Stockton	14333	Johanna Boss High	8-12	public	High	No	None	0	0	0	0	0	0	0	0	http://www.zillow.com/stockton-ca-95213/	74.212603	0
636	95213	Stockton	14279	N.A. Chaderjian High	9-12	public	High	No	None	0	0	0	0	0	0	0	0	http://www.zillow.com/stockton-ca-95213/	74.212603	0
637	95215	Stockton	17120	Linden Community Middle School	5-8	public	Middle	No	None	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
638	95215	Stockton	24810	Pride Continuation School	9-12	public	High	No	None	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
639	95215	Stockton	6590	Waverly Elementary School	K-8	public	Elementary, Middle	No	6	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
640	95215	Stockton	6589	Waterloo Elementary School	5-8	public	Middle	No	5	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
641	95215	Stockton	6626	Franklin High School	6-12	public	Middle, High	No	4	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
642	95215	Stockton	6526	Collegeville Elementary School	K-5	public	Elementary	No	2	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
643	95215	Stockton	17111	Wilhelmina Henry Elementary School	K-8	public	Elementary, Middle	No	2	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
644	95215	Stockton	6586	Glenwood Elementary School	K-8	public	Elementary, Middle	No	2	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
645	95215	Stockton	6624	Elmwood Elementary School	K-8	public	Elementary, Middle	No	2	0	55000	135700	108000	0	183600	0	125	http://www.zillow.com/garden-acres-ca-95215/	60.643024	13.39425932
646	95231	French Camp	6596	French Camp Elementary School	K-8	public	Elementary, Middle	No	3	142000	0	0	0	0	0	0	0	http://www.zillow.com/french-camp-ca-95231/	65.570617	0
647	95240	Lodi	6564	Liberty High School	9-12	public	High	No	None	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
648	95240	Lodi	6578	Tokay High School	9-12	public	High	No	7	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
649	95240	Lodi	12314	Lois E. Borchardt Elementary School	K-6	public	Elementary	No	5	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
650	95240	Lodi	6577	Tokay Colony Elementary School	K-6	public	Elementary	No	5	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
651	95240	Lodi	12607	Clyde W. Needham Elementary School	K-6	public	Elementary	No	3	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
652	95240	Lodi	6552	Beckman Elementary School	K-6	public	Elementary	No	3	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
653	95240	Lodi	6565	Live Oak Elementary School	K-6	public	Elementary	No	3	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
654	95240	Lodi	6560	Heritage Elementary School	K-6	public	Elementary	No	2	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
655	95240	Lodi	6563	Lawrence Elementary School	K-6	public	Elementary	No	2	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
656	95240	Lodi	6571	Leroy Nichols Elementary School	K-6	public	Elementary	No	2	0	205500	231100	167200	239400	289000	0	166	http://www.zillow.com/lockeford-ca-95240/	45.442912	3.156507015
657	95242	Lodi	25448	Walter J. Katnich Community Day School	7-12	public	Middle, High	No	None	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
658	95242	Lodi	13677	Henderson Community Day School	7-8	public	Middle	No	None	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
659	95242	Lodi	13665	Independence School	K-12	public	Elementary, Middle, High	No	None	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
660	95242	Lodi	6567	Lodi High School	9-12	public	High	No	9	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
661	95242	Lodi	6581	Vinewood Elementary School	K-6	public	Elementary	No	8	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
662	95242	Lodi	14156	Ellerth E. Larson Elementary School	K-6	public	Elementary	No	7	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
663	95242	Lodi	14321	Millswood Middle School	7-8	public	Middle	No	6	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
664	95242	Lodi	6562	Lakewood Elementary School	K-6	public	Elementary	No	6	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
665	95242	Lodi	6575	Erma B. Reese Elementary School	K-6	public	Elementary	No	6	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
666	95242	Lodi	6568	Lodi Middle School	7-8	public	Middle	No	4	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
667	95242	Lodi	17101	Woodbridge School	K-6	public	Elementary	No	4	0	285200	318900	212100	290900	398500	143100	183	http://www.zillow.com/lodi-ca-95242/	60.093586	5.454694957
668	95253	Victor	6580	Victor Elementary School	K-6	public	Elementary	No	1	0	0	0	0	0	0	0	0	http://www.zillow.com/lodi-ca-95253/	78.157026	0
669	95304	Tracy	6611	New Jerusalem Elementary School	K	public	Elementary	No	None	0	328500	497700	0	469500	545700	0	0	http://www.zillow.com/tracy-ca-95304/	53.330074	14.59359283
670	95304	Tracy	30835	Lammersville Elementary	K-8	public	Elementary, Middle	No	None	0	328500	497700	0	469500	545700	0	0	http://www.zillow.com/tracy-ca-95304/	53.330074	14.59359283
671	95304	Tracy	6534	Jefferson School	5-8	public	Middle	No	8	0	328500	497700	0	469500	545700	0	0	http://www.zillow.com/tracy-ca-95304/	53.330074	14.59359283
672	95304	Tracy	6536	Lammersville Elementary School	K-8	public	Elementary, Middle	No	7	0	328500	497700	0	469500	545700	0	0	http://www.zillow.com/tracy-ca-95304/	53.330074	14.59359283
673	95304	Tracy	6524	Banta Elementary School	PK-8	public	Elementary, Middle	No	3	0	328500	497700	0	469500	545700	0	0	http://www.zillow.com/tracy-ca-95304/	53.330074	14.59359283
674	95336	Manteca	6592	Calla High School	9-12	public	High	No	None	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
675	95336	Manteca	6594	East Union High School	9-12	public	High	No	6	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
676	95336	Manteca	6609	Sierra High School	9-12	public	High	No	6	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
677	95336	Manteca	6595	Brock Elliott Elementary School	K-8	public	Elementary, Middle	No	6	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
678	95336	Manteca	6604	George Mcparland Elementary School	K-8	public	Elementary, Middle	No	6	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
679	95336	Manteca	6605	New Haven Elementary School	K-8	public	Elementary, Middle	No	6	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
680	95336	Manteca	6603	Manteca High School	9-12	public	High	No	5	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
681	95336	Manteca	6591	Stella Brockman Elementary School	K-8	public	Elementary, Middle	No	4	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
682	95336	Manteca	6593	Joshua Cowell Elementary School	K-8	public	Elementary, Middle	No	4	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
683	95336	Manteca	6599	Neil Hafley Elementary School	K-8	public	Elementary, Middle	No	4	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
684	95336	Manteca	6608	Shasta Elementary School	K-8	public	Elementary, Middle	No	4	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
685	95336	Manteca	6597	Golden West Elementary School	K-8	public	Elementary, Middle	No	3	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
686	95336	Manteca	6602	Lincoln Elementary School	K-8	public	Elementary, Middle	No	3	0	269800	270800	302900	255700	317600	0	173	http://www.zillow.com/manteca-ca-95336/	60.155876	2.7110377
687	95376	Tracy	6662	Duncan-Russell Continuation School	10-12	public	High	No	None	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
688	95376	Tracy	14682	Willow Community Day School	7-12	public	Middle, High	No	None	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
689	95376	Tracy	12057	Excel High School	9-12	public	High	No	None	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
690	95376	Tracy	17666	George And Evelyn Stein Continuation School	9-12	public	High	No	None	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
691	95376	Tracy	6670	Tracy High School	9-12	public	High	No	6	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
692	95376	Tracy	6672	Merrill F. West High School	9-12	public	High	No	6	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
693	95376	Tracy	6663	Wanda Hirsch Elementary School	K-5	public	Elementary	No	6	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
694	95376	Tracy	11853	Art Freiler School	K-8	public	Elementary, Middle	No	6	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
695	95376	Tracy	6668	Gladys Poet-Christian Elementary School	K-8	public	Elementary, Middle	No	5	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
696	95376	Tracy	6674	Earle E. Williams Middle School	5-8	public	Middle	No	4	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
697	95376	Tracy	6659	Louis A. Bohn Elementary School	K-5	public	Elementary	No	4	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
698	95376	Tracy	6669	South/West Park Elementary School	K-5	public	Elementary	No	4	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
699	95376	Tracy	6671	Louis J. Villalovoz Elementary School	K-5	public	Elementary	No	4	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
700	95376	Tracy	6666	Monte Vista Middle School	6-8	public	Middle	No	3	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
701	95376	Tracy	6660	Central Elementary School	K-5	public	Elementary	No	3	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
702	95376	Tracy	6664	Melville S. Jacobson Elementary School	K-5	public	Elementary	No	3	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
703	95376	Tracy	6667	North Elementary School	K-8	public	Elementary, Middle	No	3	0	341200	331100	222600	312000	371800	0	202	http://www.zillow.com/tracy-ca-95376/	56.414509	2.443665752
704	95401	Santa Rosa	7119	Mesa High School	9-12	public	High	No	None	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
705	95401	Santa Rosa	7124	Ridgway High (Continuation) School	9-12	public	High	No	None	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
706	95401	Santa Rosa	7126	Santa Rosa High School	9-12	public	High	No	8	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
707	95401	Santa Rosa	7142	J. X. Wilson Elementary School	K-6	public	Elementary	No	8	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
708	95401	Santa Rosa	7101	Albert F. Biella Elementary School	K-6	public	Elementary	No	4	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
709	95401	Santa Rosa	7103	Luther Burbank Elementary School	K-6	public	Elementary	No	4	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
710	95401	Santa Rosa	7107	Helen M. Lehman Elementary School	K-6	public	Elementary	No	4	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
711	95401	Santa Rosa	7108	Abraham Lincoln Elementary School	K-6	public	Elementary	No	3	0	410500	415200	340200	407500	448400	244900	297	http://www.zillow.com/santa-rosa-ca-95401/	54.985629	6.365512543
712	95403	Santa Rosa	14616	Sonoma County Alternative Education Programs School	K-12	public	Elementary, Middle, High	Yes	None	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
713	95403	Santa Rosa	15065	Sonoma County Rop School	10-12	public	High	No	None	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
714	95403	Santa Rosa	7118	Grace High School	9-12	public	High	No	None	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
715	95403	Santa Rosa	7137	Mattie Washburn Elementary School	K-1	public	Elementary	No	None	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
716	95403	Santa Rosa	14359	Sonoma County Court School	K-12	public	Elementary, Middle, High	No	None	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
717	95403	Santa Rosa	7123	Piner High School	9-12	public	High	No	6	0	447800	467300	272000	437200	522200	249200	286	http://www.zillow.com/santa-rosa-ca-95403/	6.122875	5.519391921
