5367,Clyde Arbuckle Elementary School,K-5,public,95116
8815,Maybeck High School,9-12,private,94705
14304,Aspire Rosa Parks Academy,K-5,charter,95206
6351,Clarendon Alternative Elementary School,K-5,public,94131
31586,Meira Academy,9-12,private,94303
9506,Heritage Baptist Academy,K-12,private,94531
5648,Allen at Steinbeck School,K-8,public,95123
12439,Dallas Ranch Middle School,6-8,public,94531
12053,Dolores Huerta Elementary School,K-8,public,95206
6762,Joseph H. Wardlaw Elementary School,K-6,public,94591
7133,Meadow Elementary School,K-6,public,94954
10520,The Saklan School,K-8,private,94556
15357,Zion Christian Academy,K-12,private,94509
8682,Marin Academy,9-12,private,94901
33,Longfellow Arts And Technology Middle School,6-8,public,94703
3513,Browns Valley Elementary School,K-5,public,94558
24022,Llatino High School,9-12,private,95051
15193,De Marillac Academy,4-8,private,94102
10476,Lattice Educational Services School,K-12,private,95403
7045,Kashia Elementary School,K-8,public,95480
15116,Achievekids School,K-12,private,95127
24388,Monarch Christian Schools,K,private,95035
13614,Serendipity School,K-5,private,94002
10867,Crossroads High (Alternative) School,K-12,public,94560
14435,Carmen Dragon Elementary School,K-5,public,94531
10598,Cross And Crown Lutheran,K-4,private,94928
30794,Timothy Murphy School,3-12,private,94903
8122,St. Mary's School,K-8,private,94108
25378,Liberty Primary School,K-1,public,94952
6624,Elmwood Elementary School,K-8,public,95215
9471,Chinese Christian Schools?San Leandro,K-8,private,94579
24529,Stockton Seventh-Day Adventist,2, 4-8,private,95206
5710,Alta Vista Elementary School,K-5,public,95032
16636,Lavengamalie Christian Academy & University,K-7,private,94303
17092,Roots International Academy,6-8,public,94621
24027,Stellar Learning Academy,K-12,private,95008
48,Marshall Elementary School,K-5,public,94546
10045,Children's Learning Center,1-12,private,94501
11388,Diablo Valley,K-12,private,94519
5479,Quimby Oak Middle School,7-8,public,95148
6653,Valenzuela Elementary School,K-8,public,95207
7032,Hillcrest Middle School,6-8,charter,95472
10,Lincoln Middle School,6-8,public,94501
6626,Franklin High School,6-12,public,95215
15270,New Harvest Christian School,PK-12,private,95205
25044,River Montessori Elementary Charter School,PK-6,charter,94954
8707,The Berkeley School,K-8,private,94702
6961,Bowditch Middle School,6-8,public,94404
181,Newark Junior High School,7-8,public,94560
5592,Hayes Elementary School,K-6,public,95136
6742,Johnston Cooper Elementary School,K-5,public,94589
13651,Santa Rosa Accelerated Charter School,5-6,charter,95409
31581,Heritage Academy,1-12,private,95128
6534,Jefferson School,5-8,public,95304
26585,Martinez Early Intervention Preschool Program (Mei,K,public,94553
5,Edison Elementary School,K-5,public,94501
541,Golden View Elementary School,K-5,public,94583
10613,The Branson School,9-12,private,94957
10848,Shelton's Primary Education Center,PK-5,private,94703
31730,kids place 2 explore & learn llc,PK-5,private,95376
16905,Forestville Academy,2-8,charter,95436
6874,Marjorie H. Tobias Elementary School,K-6,public,94015
7101,Albert F. Biella Elementary School,K-6,public,95401
7031,Gravenstein Elementary School,K-5,charter,95472
10652,Corpus Christi Elementary School,K-8,private,94611
5680,Selma Olinder Elementary School,K-5,public,95116
9075,Charles Armstrong School,1-8,private,94002
6569,Morada Middle School,7-8,public,95212
6969,Meadow Heights Elementary School,K-5,public,94403
69,John Blacow Elementary School,K-6,public,94538
25171,Redwood Consortium for Student Services School,PK-6,public,95405
17450,Taylor Mountain Elementary School,K-6,public,95407
403,Campolindo High School,9-12,public,94556
5391,Harry Slonaker Academy,K-5,public,95122
5403,Toyon Elementary School,K-5,public,95127
6844,Lipman Middle School,6-8,public,94005
27236,Rocketship Spark Academy,K-5,charter,95111
5455,Andrew P. Hill High School,9-12,public,95111
10416,Bridge School, The,K-8,private,94010
5528,Lexington Elementary School,K-5,public,95030
12068,Latino College Preparatory Academy,9-12,charter,95148
228,Laurel Elementary School,K-5,public,94619
16661,Challenger - Berryessa,K-8,private,95112
14244,Eleanor Murray Fallon School,6-8,public,94568
497,Sequoia Middle School,6-8,public,94523
14738,John F. Cruikshank, Jr School,K-12,public,95206
24961,North Bay Academy of Communication and Design,9-12,private,94947
315,Lorenzo Manor Elementary School,K-5,public,94541
14112,Lighthouse Community Charter High School,9-12,charter,94621
195,Claremont Middle School,6-8,public,94618
127,Mount Eden High School,9-12,public,94545
31361,All Children Academics,K-2,private,94901
417,Live Oak High (Continuation) School,10-12,public,94509
4932,Cerra Vista Elementary School,K-6,public,95023
25481,MCP Middle and High School,6-12,private,95060
3463,Bel Aire Elementary School,3-5,public,94920
12431,Timber Point Elementary School,K-5,public,94505
70,Brier Elementary School,K-6,public,94538
31558,Centennial Montessori School,1-4,private,94403
25858,The Renaissance International School,K-9,private,94602
3438,Neil Cummins Elementary School,K-4,public,94925
40,Willard Middle School,6-8,public,94705
12049,Venture Academy,K-12,charter,95206
11151,Shirakawa (George, Sr.) Elementary School,K-8,public,95112
8828,Moran Autism Center,K-12,private,95128
6975,Aragon High School,9-12,public,94402
6611,New Jerusalem Elementary School,K,public,95304
5636,Millikin Elementary School,K-5,public,95051
8092,Woodside Priory,6-12,private,94028
25217,Short Elementary School,PK-1,public,94901
26817,Stuart Hall For Boys,K-8,private,94115
519,Orinda Intermediate School,6-8,public,94563
86,John F. Kennedy High School,9-12,public,94538
31211,Aspire College Academy,K-5,charter,94605
5669,Hacienda Science/Environmental Magnet School,K-5,public,95118
25698,Hidden Valley Elementary,K-5,public,94960
433,Excelsior Middle School,6-8,public,94514
10600,Grace Lutheran School,K-8,private,94403
420,Mission Elementary School,K-5,public,94509
12989,Milpitas Montessori School,PK-2,private,95035
5552,Robert Randall Elementary School,K-6,public,95035
15064,Lewis Opportunity School,7-12,public,95404
12091,Mare Island Technology Academy,6-8,charter,94589
26352,Keys Family Day School,K-4,private,94306
6886,Linda Mar Educational Center,K-8,public,94044
501,Summit High (Continuation) School,9-12,public,94521
25190,West Sonoma County Consortium School,PK, 1-12 & ungraded,public,95472
25209,San Joaquin Building Futures Academy,9-12,charter,95203
31552,Vitae Preparatory Academy,K-12,private,95336
545,Los Cerros Middle School,6-8,public,94526
5582,Anderson (Alex) Elementary School,K-6,public,95123
461,Ayers Elementary School,K-5,public,94521
272,Beach Elementary School,K-5,public,94611
6943,Rollingwood Elementary School,K-5,public,94066
12639,KIPP San Francisco Bay Academy,5-8,charter,94115
17738,Learn and Play Montessori School,PK-2,private,94536
27106,Alpha: Blanca Alvarado Middle School,6-8,charter,95122
16987,George Lincoln Mosher,K-6,public,95212
9777,Milpitas Foothill Seventh-Day School,K-8,private,95035
41,Canyon Middle School,6-8,public,94552
8426,St. Vincent De Paul High School,9-12,private,94952
3492,Tamalpais High School,9-12,public,94941
25633,Gateway Middle School,6-8,charter,94115
559,Indian Valley Elementary School,K-5,public,94598
8239,Saint Clement Catholic School,K-8,private,94544
5380,Donald J. Meyer Elementary School,K-5,public,95122
10862,Frank L. Huff Elementary School,K-5,public,94040
25490,Rocketship Mosaic Elementary,K-5,charter,95122
25522,Lodi USD Virtual Academy,K-8,charter,95242
17145,Trinity Christian Schools,PK-11,private,94561
16420,Shepherd's Flock School,K-12,private,95632
5518,Loyola Elementary School,K-6,public,94024
7128,Herbert Slater Middle School,7-8,public,95405
8666,Mokelumne River School & High School,K-12,private,95220
16689,Secoya High School,9-12,private,95126
15029,Tri-Valley Rop School,9-12,public,94551
31548,Iron Arrow Academy,1-12,private,95242
25877,Jesus Our Restorer Christian School,K-12,private,94553
11149,Branham High School,7-12,public,95118
26311,Jubilee Academy,2-11,private,94025
25491,The Children's School of Art and Science,K-5,private,94306
16758,Sonoma Academy,9-12,private,95404
8561,King's Valley Christian School,PK-8,private,94521
30963,Sixth Grade Charter Academy At Petaluma Jr. High,6,charter,94952
16599,Central Valley Baptist School,K-12,private,95337
91,John G. Mattos Elementary School,K-6,public,94536
557,Charlotte Wood Middle School,6-8,public,94526
25123,Gateway To College at Laney College School,9-12,public,94607
24483,Sierra School Of Sonoma County,K-12,private,95404
17236,Pacific Coast Christian Academy,K-8,private,93906
26959,LPS Oakland R&D,9-12,charter,94605
6861,South Hillsborough School,K-5,public,94010
26747,Lamb-O Academy,4-7,private,95131
27303,Able Charter High School,9-12 & ungraded,charter,95207
11478,Presentation School, The,K-8,private,95476
31246,Seneca Family Of Agencie, Catalyst Academy,3-12,private,94803
6655,Victory Elementary School,K-8,public,95203
5700,Bishop Elementary School,K-5,public,94085
10173,Living Wisdom School Of Palo Alto,K-8,private,94306
3524,Phillips Elementary School,K-6,public,94559
30559,All God's Children Christian School,PK-5,private,94505
426,William B. Bristow Middle School,6-8,public,94513
9267,Oakbrooke Private School,K-8,private,95207
8219,St. Leander,K-8,private,94577
3521,Napa High School,9-12,public,94558
25846,Ilm Academy,K-6,private,94538
5530,C. T. English Middle School,6-8,public,95033
16967,Camp Glenwood School,9-12,public,94020
6406,Mccoppin (Frank) Elementary School,K-5,public,94118
25630,Health Careers Academy,9-12,charter,95203
9774,Gideon Hausner Jewish Day School,K-8,private,94306
6857,Kings Mountain Elementary School,K-5,public,94019
10100,Montessori Learning Center,PK-8,private,93902
3523,Northwood Elementary School,K-5,public,94558
7000,Bellevue Elementary School,K-6,public,95407
26287,Brightworks School,K-12,private,94110
6681,Robert Semple Elementary School,K-5,public,94510
6595,Brock Elliott Elementary School,K-8,public,95336
607,Richmond High School,9-12,public,94804
154,Joe Michell,K-8,public,94550
26293,One Fifty Parker Avenue School,K,private,94118
5428,Blue Hills Elementary School,K-5,public,95070
31660,Mountain House High School,9-12,public,95391
24958,Wellspring International School,PK-5,private,94306
6835,Bayshore Elementary School,K-4,public,94014
25564,The Discovery Center School,K-12,private,94117
31076,Calero High,10-12,public,95123
114,East Avenue Elementary School,K-6,public,94541
586,Highland Elementary School,K-6,public,94806
17066,Achieve Academy,PK-5,charter,94601
17560,James Mcentee Academy,3-5,public,95127
16596,Tall Ship Education Academy,10-12,private,94132
10633,Rainbow Montessori C.D.C.,K-6,private,94085
474,Gateway High (Continuation) School,9-12,public,94565
5377,Lyndale Elementary School,K-5,public,95127
8693,The Athenian School,6-12,private,94506
12271,Shadow Mountain Baptist School,PK-12,private,95037
5383,Ocala Middle School,6-8,public,95148
15834,Sonrise Christian Academy,1-12,private,94550
16702,Veritas Christian Academy,K-12,private,95008
277,Wildwood Elementary School,K-5,public,94611
5726,Del Mar Elementary School,K-5,public,95062
25620,Summit Public School: Tahoma,9-12,charter,95127
25499,the New Village School,K-8,private,94965
8234,Saint Joseph Notre Dame High School,9-12,private,94501
11866,Barrett Elementary School,K-6,public,95037
17002,Community Day School,6-8,public,95128
14680,Vallejo Education Academy,7-12,public,94590
11161,Academic/Vocational Charter Institute,11-12,charter,95076
31119,Stony Point Academy,K-12,charter,95407
14998,Metropolitan Arts & Technology High School,9-12,charter,94124
5776,San Lorenzo Valley Elementary School,K-5,public,95018
467,Concord High School,9-12,public,94521
116,Eden Gardens Elementary School,K-6,public,94545
26316,West Bay Christian Academy,K-8,private,94061
26533,Bridges Community Based School North County Conso,1-4, 6-12 & ungraded,public,95492
25336,San Francisco Public Montessori School,K-5,public,94115
5569,August Boeger Middle School,6-8,public,95148
24638,East Oakland Leadership Academy High,9-12,charter,94605
476,Gregory Gardens Elementary School,K-5,public,94523
6435,King (Starr) Elementary School,K-5,public,94107
8149,Our Lady Of Mercy Elementary School,K-8,private,94015
6633,Hazelton Elementary School,K-8,public,95206
6410,Mission Education Center,K-5,public,94131
5547,Calaveras Hills School,9-12,public,95035
4611,Valley Oaks Elementary School,K-6,public,95632
7049,John B. Riebli Elementary School,K-6,charter,95404
9442,Alpha Beacon Christian School CLOSED 06-2014,PK-12,private,94403
26390,Learning Inspiration Academy,1-12,private,94589
9086,St. Mary,K-8,private,95020
306,Bohannon Middle School,6-8,public,94580
15527,Conyes Academy,K-8,private,94044
16584,Bais Menachem Yeshiva Day School,K-7,private,94121
31374,Heritage House Academy,K-9,private,94558
31369,Hills View Christian School,K-12,private,93907
77,Forest Park Elementary School,K-6,public,94555
24057,Helios New School,K-7,private,94086
13639,Delta View Elementary School,K-5,public,94565
10330,Rancho Bodega School,9-12,private,94931
15106,S.T.A.R.S. School,K-3,private,94597
15372,Community Christian Academy,2-12,private,94806
7082,Sequoia Elementary School,K-6,public,95409
409,Belshaw Elementary School,K-5,public,94509
6619,Adams Elementary School,K-8,public,95207
5497,Fremont High School,9-12,public,94087
12636,Cypress Charter High School,9-12,charter,95062
15366,Orion Academy,9-12,private,94556
24387,Mokelumne River School,PK-12,private,95242
5505,Gilroy High School,9-12,public,95020
11145,Orion Alternative School,K-5,public,94063
5574,Benjamin Bubb Elementary School,K-5,public,94040
6344,Burton (Phillip And Sala) Academic High School,9-12,public,94134
11531,West Bay High School,9-12,private,94070
8241,St. Joseph Elementary School,K-8,private,94564
526,Hillview Junior High School,6-8,public,94565
26399,Paideia Educational Heritage,K-12,private,95403
8994,West Valley Christian School,K-8,private,95008
8487,Gloria Dei Lutheran School,K-5,private,94002
11182,Valley Oaks High (Alternative) School,7-12,public,94952
571,De Anza Senior High School,9-12,public,94803
8237,St. Joachim's Elementary School,K-8,private,94541
3431,Miller Creek Middle School,6-8,public,94903
9322,Hilltop Christian,K-8,private,94509
8663,Walnut Creek Christian Academy,PK-8,private,94597
31545,Abundant Life Academy,K-12,private,95366
5571,Mount Pleasant Elementary School,K-5,public,95127
16608,Old River Christian Academy,1-12,private,95206
3448,Hamilton Meadow Park School,K-9,public,94949
5773,Boulder Creek Elementary School,K-5,public,95006
31375,New Life Academy,K-12,private,94558
6415,New Traditions Elementary School,K-5,public,94117
13557,The Young School,1-6,private,94574
6445,Ulloa Elementary School,K-5,public,94116
6901,Hillview Middle School,6-8,public,94025
608,Riverside Elementary School,K-6,public,94806
16682,Pinewood Private?Middle Campus,3-6,private,94024
31153,Legacy High,9-12,public,94503
473,Foothill Middle School,6-8,public,94598
9103,St. Catherine Elementary School,K-8,private,95037
24554,The Oxbow School,11-12,private,94559
7833,Civicorps Elementary,K-5,charter,94608
3535,West Park Elementary School,K-5,public,94558
12247,SunRidge Charter School,K-8,charter,95472
26071,Harvest Christian Academy,1-12,private,94558
5626,Bowers Elementary School,K-5,public,95051
5579,Alta Vista High School,9-12,public,94040
148,Granada High School,9-12,public,94550
16589,Cow Hollow Kindergarten,K,private,94115
12372,Five Keys Charter (SF Sheriff'S) School,9-12,charter,94066
5614,David Starr Jordan Middle School,6-8,public,94303
3460,San Marin High School,9-12,public,94945
530,Black Diamond High (Continuation) School,9-12,public,94565
14067,Bridges School,9-12,public,94509
16686,Private Educational Network School,K-12,private,95110
453,Morello Park Elementary School,K-5,public,94553
16692,Spring Academy,1-12,private,95037
6649,Jane Frederick High School,9-12,public,95205
17384,Stanford University Online High School,7-12,private,94305
8203,St. Agnes School,PK-8,private,94519
60,Valley High (Continuation) School,9-12,public,94568
9280,Milpitas Christian School,PK-8,private,95132
5633,Kathryn Hughes Elementary School,PK-5,public,95054
31578,Champion Kinder International School,K,private,94087
202,Emerson Elementary School,K-5,public,94609
6578,Tokay High School,9-12,public,95240
469,Diablo View Middle School,6-8,public,94517
9095,St. Joseph Catholic,PK-8,private,94040
24574,Valley Christian School of Galt,K-12,private,95632
16937,New Vision High School,9-12,public,95206
12629,California School For The Blind,K-1,public,94536
7142,J. X. Wilson Elementary School,K-6,public,95401
8839,The Nueva School,PK-9,private,94010
7117,Lawrence Cook Middle School,7-8,public,95407
6948,Heather Elementary School,K-4,charter,94070
5760,Gault Elementary School,K-5,public,95062
7113,Steele Lane Elementary School,K-6,public,95403
562,Walnut Creek Intermediate School,6-8,public,94597
21,Cornell Elementary School,K-5,public,94706
3489,Terra Linda High School,9-12,public,94903
31605,Bridge Haven School,K-7,private,94954
8806,Edgewood Center For Children & Families,2-12,private,94116
36,Oxford Elementary School,K-5,public,94707
6612,Oak View Elementary School,K-8,public,95220
6454,Yick Wo Elementary School,K-5,public,94133
10548,Union City Christian School,K-12,private,94587
6757,Solano Middle School,6-8,public,94589
135,Southgate Elementary School,K-6,public,94545
17146,Wildcat Community Freeschool,K-8,private,94805
16612,St. Patrick's,K-12,private,95202
15233,Jesus Is Alive Christian Academy,1-12,private,94590
3470,White Hill Middle School,6-8,public,94930
5730,Mountain Elementary School,K-6,public,95073
289,Vintage Hills Elementary School,K-5,public,94566
31200,Connect Community Charter,K-3, 6-7,charter,94063
5506,Glen View Elementary School,K-5,public,95020
7048,Mark West Elementary School,K-6,public,95403
26954,Urban Montessori Charter School,K-3, 7,charter,94619
24977,Stratford School - Santa Clara Pomeroy,PK-8,private,95051
546,Montair Elementary School,K-5,public,94526
6937,Allen (Decima M.) Elementary School,K-5,public,94066
10639,Stuart Preparatory School,PK-9,private,95404
9893,St. Helena Montessori - School and Farm,PK-8,private,94574
17434,Dougherty Valley High School,9-12,public,94582
5395,Majestic Way Elementary School,K-5,public,95132
16628,Arbor Bay School,K-8,private,94070
8703,Beacon,6-12,private,95124
17721,KIPP Bridge Charter School,5-8,charter,94607
31603,Son Valley Academy,1-11,private,94590
12522,Solorsano Middle School,6-8,public,95020
10887,Horizons Alternative School,K-12,public,94523
14140,Harbour Way Elementary Community Day School,K-8,public,94806
5394,Laneview Elementary School,K-5,public,95132
5603,Addison Elementary School,K-5,public,94301
11872,Ocean Alternative Education Center,K-8,public,95062
6853,El Granada Elementary School,K-5,public,94019
25380,Accelerated Achievement Academy,4-8,public,95023
26398,Mulberry Farm,1-8,private,95401
8153,Mercy High School,9-12,private,94010
6385,Key (Francis Scott) Elementary School,K-5,public,94122
25876,Hope Academy For Dyslexics,1-8,private,94521
443,Springhill Elementary School,K-5,public,94549
5432,Nelson S. Dilworth Elementary School,K-5,public,95129
5424,Del Mar High School,9-12,public,95128
3439,Hall Middle School,5-8,public,94939
6973,Sunnybrae Elementary School,K-5,public,94402
11692,Diablo Vista Elementary School,K-5,public,94531
15835,Spectrum Center-Mission Valley Campus,K-12,private,94587
6967,Horrall Elementary School,K-5,public,94401
6955,Abbott Middle School,6-8,public,94403
14103,Crossroads School,7-9,public,94952
8835,Nonesuch School,n/a,private,95472
180,Newark Memorial High School,9-12,public,94560
7072,Carpe Diem High (Continuation) School,9-12,public,94952
113,Cherryland Elementary School,K-6,public,94541
3444,Old Mill Elementary School,K-5,public,94941
25616,Summit Public School: Rainier,9-12,charter,95127
6603,Manteca High School,9-12,public,95336
8137,St. Isabella School,K-8,private,94903
16409,Mayflower Academy,1-12,private,95632
3443,Mill Valley Middle School,6-8,public,94941
6577,Tokay Colony Elementary School,K-6,public,95240
12065,Berryessa Union Elementary School,K-8,public,95132
604,Pinole Middle School,7-8,public,94564
25182,Stevenson Elementary School,K-5,public,94043
9082,St. Victor School,K-8,private,95132
5640,Pomeroy Elementary School,K-5,public,95051
5562,Moreland Middle School,6-8,public,95130
9848,Plumfield Academy,K-12,private,95472
9031,Miramonte Christian School,K-8,private,94024
24455,Potters House Community Christian School,1-12,private,95076
19242,New Hope Christian School,PK-1,private,95632
9643,Convent Of The Sacred Heart High School,9-12,private,94115
16704,Yorktown Academy,K-12,private,95020
3529,Shearer Charter School,K-5,charter,94559
107,Fred E. Weibel Elementary School,K-6,public,94539
5549,Milpitas High School,9-12,public,95035
415,Kimball Elementary School,K-5,public,94509
6625,Fillmore Elementary School,K-8,public,95205
252,Preparatory Literary Academy Of Cultural Excellence,K-5,public,94607
17059,Alliance Academy,6-8,public,94603
24662,Podesta Ranch Elementary School,K-6,public,95209
8097,Ecole Notre Dame Des Victoires,K-8,private,94108
13769,Primary Charter School,K-4,charter,95376
5729,Shoreline Middle School,6-8,public,95062
10237,Georgiana Bruce Kirby Preparatory School,6-12,private,95060
12178,Valley Oak High School,10-12,public,94558
11903,Bay Area School Of Enterprise,9-12,charter,94501
8210,St. Lawrence O'toole Elementary School,K-8,private,94619
7123,Piner High School,9-12,public,95403
183,H. A. Snow Elementary School,K-6,public,94560
25293,Cambrian International Academy,6-12,private,95124
14397,Wicklund Elementary School,K-8,public,95391
3493,Union Elementary School,K-6,public,94952
10159,Seneca Family Of Agencies - James Baldwin Academy,2-12,private,94578
16747,Distance Learning Company,10-12,private,95404
6537,Mable Barron School,K-8,public,95219
5447,William Regnart Elementary School,K-5,public,95014
6662,Duncan-Russell Continuation School,10-12,public,95376
10003,Eitz Chaim Academy,K-8,private,95032
12620,Sonoma County Special Education School,PK-12,public,95403
6867,Thomas Edison Elementary School,K-6,public,94015
434,Canyon Elementary School,K-8,public,94516
30972,Sunrise Middle,6-8,charter,95116
9909,The Principled Academy,PK-8,private,94577
15370,Steppingstones Academy,K-11,private,94509
6876,Daniel Webster Elementary School,K-6,public,94015
26310,Fusion Academy - San Mateo,6-12,private,94403
509,Wren Avenue Elementary School,K-5,public,94519
30946,Great Valley Academy - Manteca,K-8,charter,95336
8106,Archbishop Riordan High School,9-12,private,94112
9384,Good Shepherd Lutheran,K-8,private,94947
6455,Yu (Alice Fong) Elementary School,K-8,public,94122
24003,Cornerstone Academy?Cambridge Campus,6-12,private,94134
25407,Redwood Shores Elementary School,K-5,public,94065
10315,Acts Christian Academy,K-8,private,94621
6956,Audubon Elementary School,K-5,public,94404
30749,Sanyu Learning Center,K-5,private,94040
25079,Academy Of Arts And Sciences,9-12,public,94131
27281,KIPP San Francisco College Preparatory,9-12,charter,94107
8419,St. Helena Catholic School,PK-8,private,94574
6745,Federal Terrace Elementary School,K-5,public,94590
6945,Brittan Acres Elementary School,K-4,charter,94070
244,Montera Middle School,6-8,public,94611
8091,Good Shepherd Elementary School,K-8,private,94044
8196,Good Shepherd Catholic School,PK-8,private,95065
6617,Ripona Elementary School,K-8,public,95366
24024,One World Montessori School Inc.,K-3,private,95051
31734,Halstrom Academy - San Mateo,6-12,private,94404
30952,Home And Hospital Program,K-12,public,94608
103,G. M. Walters Junior High School,7-8,public,94538
31717,AltSchool Palo Alto,PK-8,private,94301
11536,Youth Chance High School,9-12,private,94105
16834,Alternative Learning Academy At Conley-Caraballo High,9-12,public,94544
14058,San Jose Community High School,9-12,public,95116
9089,St. Martin Of Tours School,K-8,private,95128
24029,Tru Christian Academy,K-12,private,95046
11163,Santa Cruz City Elementary Alternative Education-Monarch School,K-6,public,95062
25492,German International School of Silicon Valley - San Francisco Campus,K-8,private,94129
16759,St. Michael's Orthodox,1-8,private,95407
7005,Cinnabar Charter School,K-8,charter,94952
4,Amelia Earhart Elementary School,K-5,public,94502
574,Edward M. Downer Elementary School,K-6,public,94806
16670,Lang Learning Center,2-12,private,95035
5608,Escondido Elementary School,K-5,public,94305
6839,Fox Elementary School,K-5,public,94002
199,Crocker Highlands Elementary School,K-5,public,94610
11865,Antonio Del Buono Elementary School,K-5,public,95020
25850,Muhammad Institute,2-8,private,94602
11165,Alternative Family Education School,K-12,public,95062
31064,Livermore Valley Charter,K-8,charter,94551
11310,Mission Hills Christian School,K-8,private,94539
8940,Santa Rosa Christian School,K-12,private,95407
7108,Abraham Lincoln Elementary School,K-6,public,95401
94,Mission San Jose High School,9-12,public,94539
8685,San Francisco University High School,9-12,private,94115
5539,Live Oak High School,9-12,public,95037
16756,Rincon School,7-12,private,95409
6568,Lodi Middle School,7-8,public,95242
8157,St. Monica School,K-8,private,94121
51,Redwood Continuation High School,9-12,public,94546
6439,Sutro Elementary School,K-5,public,94118
3543,Robert Louis Stevenson Intermediate School,6-8,public,94574
5638,New Valley Continuation High School,9-12,public,95051
485,Mt. Diablo High School,9-12,public,94520
10310,Oakland Hebrew Day School,K-8,private,94619
9117,Arlington Christian School,K-12,private,94805
9292,St. Luke Lutheran,PK-8,private,95401
32,Leconte Elementary School,K-5,public,94705
9273,Bethel Lutheran School,PK-5,private,95014
5490,Jeanne R. Meadows Elementary School,K-6,public,95122
16748,Grace Academy,K-12,private,95492
7036,Salmon Creek School - A Charter,2-8,charter,95465
606,Portola Junior High School,6-8,public,94530
26736,Greenhouse Academy,9-12,private,95406
30766,Spectrum Center - Dale City,3-12,private,94015
5486,Captain Jason M. Dahl Elementary School,K-6,public,95111
11884,Orchard View School,K-12,charter,95472
8934,Dorris-Eaton School, The,K-8,private,94595
7007,Jefferson Elementary School,K-4,public,95425
5485,G. W. Hellyer Elementary School,K-6,public,95111
24218,Contra Costa Midrasha,8-12,private,94598
17237,Calvary Baptist Christian Academy,K-12,private,94503
16694,St. Thomas More,K-12,private,95127
17740,Challenge School - Foster City Campus,PK-8,private,94404
24280,The Harker School | Middle School,6-8,private,95117
11249,Annunciation School,K-8,private,95203
438,Willow High School,K-12,public,94525
8242,St. Cornelius Elementary School,K-8,private,94804
6390,Lawton Alternative Elementary School,K-8,public,94122
15263,Montessori School Of Tracy,PK-6,private,95376
5406,Fammatre Elementary School,K-5,charter,95124
5404,Vinci Park Elementary School,K-5,public,95131
16978,Ruby Bridges Elementary School,K-5,public,94501
25234,Rio Valley Charter School,K-12,charter,95242
30973,Santa Clara Community Day,7-12,public,95051
288,Village High School,9-12,public,94566
11773,Saint Helena Primary School,K-2,public,94574
140,Winton Middle School,7-8,public,94540
31670,Caliber Beta Academy,K-2, 6,charter,94804
26560,Dunham Charter,K-5,charter,94952
5396,Morrill Middle School,6-8,public,95132
149,Jackson Avenue Elementary School,K-5,public,94550
8252,Holy Rosary,K-8,private,94509
6677,Mary Farmar Elementary School,K-5,public,94510
30838,Sebastian Questa Elementary,K-8,public,95391
3522,Napa Junction Elementary School,PK-5,public,94589
14281,Bullis Charter School,K-8,charter,94022
25011,Liberty Ranch High School,9-12,public,95632
5769,Soquel High School,9-12,public,95073
5672,Herbert Hoover Middle School,6-8,public,95126
16746,Covenant Christian Academy,1-12,private,95404
5717,Noddin Elementary School,K-5,public,95124
5595,Oak Ridge Elementary School,K-6,public,95123
11166,Scotts Valley High School,9-12,public,95066
12307,Oakland School for the Arts,6-12,charter,94612
8123,St. Paul's School,K-8,private,94131
17502,Impact Academy of Arts and Technology,9-12,charter,94545
578,Fairmont Elementary School,K-6,public,94530
6971,San Mateo Park Elementary School,K-5,public,94402
157,Rancho Las Positas Elementary School,K-5,public,94551
11907,Lighthouse Community Charter School,K-8,charter,94621
8422,Ursuline High School,9-12,private,95403
12604,Packard Children's Hospital/Stanford,K-12,public,94304
30982,Team Charter,K-5,charter,95202
6589,Waterloo Elementary School,5-8,public,95215
5407,Farnham Charter School,K-5,charter,95124
5703,Cumberland Elementary School,K-5,public,94087
30599,Chinese Christian High School,9-12,private,94502
9021,Bayside Seventh-Day Adventist Christian,1-8,private,94544
7006,Cloverdale High School,9-12,public,95425
5573,Valle Vista Elementary School,K-5,public,95148
31698,Sunset Progressive School (Will open: Fall 2015),K-1,private,94122
7001,Kawana Elementary School,K-8,charter,95404
30543,Petaluma Academy,K-1,private,94952
5491,Santee Elementary School,K-6,public,95122
5742,Lakeview Middle School,6-8,public,95076
17572,John Green Elementary School,K-5,public,94568
5600,Stipe (Samuel) Elementary School,K-6,public,95111
5749,Renaissance High Continuation School,9-12,public,95076
8458,Valley Christian Elementary School,K-5,private,95125
4606,Galt High School,9-12,public,95632
8615,St. Peter Evangelical Lutheran,K-8,private,95242
5713,Dartmouth Middle School,6-8,public,95118
23,Marin Elementary School,K-5,public,94706
274,Millennium High Alternative School,9-12,public,94611
9488,Reignierd School,K-12,private,94590
24550,Hollister Montessori School,K-6,private,95023
13795,Manteca Community Day (7-12) School,7-12,public,95337
7040,Healdsburg High School,9-12,public,95448
25837,Chinese American Schools - Alameda,9-12,private,94502
10087,Cascade Canyon School,K-8,private,94930
262,Street Academy (Alternative),9-12,public,94609
9221,Marin Horizon School,K-8,private,94941
3481,James B. Davidson Middle School,6-8,public,94901
5556,Anthony Spangler Elementary School,K-6,public,95035
3507,Calistoga Junior/Senior High School,7-12,public,94515
24039,Anova Center for Education,K-12,private,95403
124,Martin Luther King, Jr. Middle School,7-8,public,94545
